time,observation,MIROC-MIROC5_CLMcom-CCLM4-8-17,MIROC-MIROC5_GERICS-REMO2015,MIROC-MIROC5_CLMcom-CCLM4-8-17_min,MIROC-MIROC5_CLMcom-CCLM4-8-17_pred,MIROC-MIROC5_CLMcom-CCLM4-8-17_max,MIROC-MIROC5_GERICS-REMO2015_min,MIROC-MIROC5_GERICS-REMO2015_pred,MIROC-MIROC5_GERICS-REMO2015_max
1963-11-01,NA,0.843301391601585,6.7889343261719,6.15357142857143,10.17,17.1533333333333,4.88709677419355,7.53928571428571,15.68
1963-12-01,NA,-0.0488037109374773,1.7966247558594,4.88709677419355,7.53928571428571,14.7516129032258,3.48064516129032,4.88709677419355,7.53928571428571
1964-01-01,NA,-0.433020019531227,2.91289672851565,4.80967741935484,7.09677419354839,12.9766666666667,3.48064516129032,5.91290322580645,10.0233333333333
1964-02-01,NA,-1.92404785156248,1.48507080078127,4.01612903225806,5.91290322580645,9.42333333333333,3.07096774193548,4.80967741935484,7.11071428571429
1964-03-01,NA,0.302896118164085,7.15183410644534,5.37096774193548,8.4551724137931,16.4064516129032,4.88709677419355,7.55483870967742,16.3096774193548
1964-04-01,NA,8.06792602539065,13.6535125732422,10.6344827586207,17.8064516129032,25.06,7.09677419354839,14.5548387096774,22.8333333333333
1964-05-01,NA,11.5676208496094,17.7885223388672,12.9258064516129,21.55,26.5774193548387,10.5178571428571,17.8064516129032,25.1677419354839
1964-06-01,NA,14.0475402832031,21.3494506835938,16.358064516129,23.1483870967742,26.9166666666667,12.9258064516129,21.9709677419355,26.6633333333333
1964-07-01,NA,18.3164001464844,22.4562927246094,19.31,25.91,28.2,14.7516129032258,23.0516129032258,26.9166666666667
1964-08-01,NA,18.5078216552735,22.3458038330078,19.6193548387097,25.91,28.2,14.5870967741935,22.9,26.9166666666667
1964-09-01,NA,14.5806213378906,21.026254272461,16.5633333333333,23.5333333333333,27.1096774193548,12.7516129032258,21.5766666666667,26.6233333333333
